Trope,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,\N
ANaziByAnyOtherName,0.4,0.0,0.41818181818181815,0.01818181818181818,0.07272727272727272,0.18181818181818182,0.12727272727272726,0.01818181818181818,0.34545454545454546,0.09090909090909091,0.12727272727272726,0.0,0.0,0.07272727272727272,0.05454545454545454,0.0,0.0,0.05454545454545454,0.0,0.01818181818181818,0.36363636363636365,0.05454545454545454,0.0,0.16363636363636364,0.05454545454545454,0.0,0.0
ANiceChianti,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANounReferredToAsX,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANuclearError,0.6,0.0,0.4,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.6666666666666666,0.06666666666666667,0.0,0.0
APCs,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
APartyAlsoKnownAsAnOrgy,0.021739130434782608,0.0,0.06521739130434782,0.0,0.043478260869565216,0.391304347826087,0.13043478260869565,0.0,0.6304347826086957,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.17391304347826086,0.06521739130434782,0.021739130434782608,0.08695652173913043,0.0,0.15217391304347827,0.021739130434782608,0.021739130434782608,0.0,0.08695652173913043,0.0,0.0,0.0
APirate400YearsTooLate,0.25,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
APlagueOnBothYourHouses,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APlanetNamedZok,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
AProtagonistIsRyu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AProtagonistShallLeadThem,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APupilOfMineUntilHeTurnedToEvil,0.45454545454545453,0.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.18181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0
ARareSentence,0.2727272727272727,0.0,0.0,0.0,0.0,0.6363636363636364,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0
ARealManIsAKiller,0.4186046511627907,0.0,0.2558139534883721,0.0,0.06976744186046512,0.13953488372093023,0.2558139534883721,0.0,0.5581395348837209,0.046511627906976744,0.11627906976744186,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.0,0.023255813953488372,0.023255813953488372,0.0,0.06976744186046512,0.13953488372093023,0.0,0.0,0.16279069767441862,0.09302325581395349,0.13953488372093023,0.0
ARiddleWrappedInAMysteryInsideAnEnigma,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
ARoundOfDrinksForTheHouse,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.7272727272727273,0.0,0.0,0.6363636363636364,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
ARoundOfDrinksOnTheHouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASaintNamedMary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AScarToRemember,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
ASharedSuffering,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
ASimplePlan,0.2,0.0,0.18181818181818182,0.0,0.09090909090909091,0.6181818181818182,0.5272727272727272,0.01818181818181818,0.4727272727272727,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.0,0.14545454545454545,0.03636363636363636,0.0,0.0,0.14545454545454545,0.01818181818181818,0.0,0.0
ASinisterClue,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
ASpyAtTheSpa,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AStormIsComing,0.296875,0.0,0.296875,0.0,0.046875,0.140625,0.109375,0.03125,0.515625,0.0625,0.078125,0.0,0.0,0.046875,0.046875,0.015625,0.015625,0.0625,0.0,0.0625,0.21875,0.03125,0.0,0.25,0.046875,0.015625,0.0
AStudyInScarlet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATankardOfMooseUrine,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0
ATapOnTheHead,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATasteOfHisOwnMedicine,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATasteOfTheLash,0.22105263157894736,0.010526315789473684,0.35789473684210527,0.010526315789473684,0.10526315789473684,0.10526315789473684,0.07368421052631578,0.0,0.6421052631578947,0.042105263157894736,0.09473684210526316,0.010526315789473684,0.0,0.11578947368421053,0.09473684210526316,0.010526315789473684,0.021052631578947368,0.06315789473684211,0.0,0.17894736842105263,0.06315789473684211,0.021052631578947368,0.0,0.08421052631578947,0.021052631578947368,0.07368421052631578,0.0
ATasteOfTheirOwnMedicine,0.3333333333333333,0.0,0.14285714285714285,0.0,0.047619047619047616,0.2857142857142857,0.2857142857142857,0.0,0.3333333333333333,0.0,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.47619047619047616,0.0,0.14285714285714285,0.09523809523809523,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
ATeamFiring,0.6756756756756757,0.0,0.3108108108108108,0.0,0.02702702702702703,0.25675675675675674,0.21621621621621623,0.0,0.22972972972972974,0.0,0.05405405405405406,0.0,0.0,0.02702702702702703,0.12162162162162163,0.0,0.0,0.08108108108108109,0.0,0.05405405405405406,0.3108108108108108,0.0,0.013513513513513514,0.1891891891891892,0.04054054054054054,0.06756756756756757,0.0
ATeamMontage,0.5333333333333333,0.0,0.4666666666666667,0.0,0.06666666666666667,0.6,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.0
AThreesomeIsHot,0.37037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.07407407407407407,0.37037037037037035,0.4074074074074074,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.07407407407407407,0.0,0.14814814814814814,0.1111111111111111,0.0,0.0,0.14814814814814814,0.0,0.0,0.0
AThreesomeIsManly,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0
ATragedyOfImpulsiveness,0.3333333333333333,0.0,0.16666666666666666,0.0,0.1,0.16666666666666666,0.4666666666666667,0.0,0.6666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.1,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0
ATragedyofImpulsiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ATruceWhileWeGawk,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
ATrueStoryInMyUniverse,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
ATwinkleInTheSky,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVillainNamedKhan,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0
AVillainNamedZrg,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AWayOutOfACaveIn,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWeightyAesop,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWildRapperAppears,0.2,0.0,0.0,0.2,0.2,1.0,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWinnerIsYou,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWizardDidIt,0.40425531914893614,0.0,0.574468085106383,0.02127659574468085,0.0,0.3191489361702128,0.02127659574468085,0.0,0.2765957446808511,0.1702127659574468,0.425531914893617,0.0,0.0,0.0,0.14893617021276595,0.0,0.0,0.0851063829787234,0.0,0.0425531914893617,0.2553191489361702,0.0,0.0,0.1276595744680851,0.0,0.0,0.0
AWolfInSheepsClothing,0.1,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.8,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
AWorldHalfFull,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.8333333333333334,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.3333333333333333,0.25,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
AYearAndADay,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbandonShip,0.8055555555555556,0.0,0.5277777777777778,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.027777777777777776,0.0,0.0,0.05555555555555555,0.0,0.0,0.2777777777777778,0.0,0.0,0.1111111111111111,0.1388888888888889,0.0,0.0
AbandonedArea,0.13636363636363635,0.0,0.18181818181818182,0.0,0.022727272727272728,0.1590909090909091,0.11363636363636363,0.045454545454545456,0.29545454545454547,0.06818181818181818,0.022727272727272728,0.0,0.0,0.045454545454545456,0.4772727272727273,0.0,0.0,0.25,0.0,0.022727272727272728,0.13636363636363635,0.06818181818181818,0.0,0.29545454545454547,0.022727272727272728,0.0,0.0
AbandonedByTheCavalry,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbandonedCatchphrase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbandonedHospital,0.1111111111111111,0.0,0.05555555555555555,0.0,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.0,0.16666666666666666,0.0,0.1388888888888889,0.0,0.0,0.0,0.8611111111111112,0.027777777777777776,0.0,0.2222222222222222,0.0,0.0,0.08333333333333333,0.0,0.0,0.2777777777777778,0.0,0.0,0.0
AbandonedHospitalAwakening,0.5,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0
AbandonedLaboratory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AbandonedMine,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.5,0.0,0.0,0.0
AbandonedPetInABox,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbandonedPlayground,0.42857142857142855,0.0,0.35714285714285715,0.0,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.0,0.2857142857142857,0.0,0.0,0.0
AbandonedWarChild,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AbandonedWarehouse,0.5,0.0,0.14705882352941177,0.0,0.0,0.14705882352941177,0.4117647058823529,0.0,0.4411764705882353,0.0,0.08823529411764706,0.029411764705882353,0.0,0.0,0.17647058823529413,0.029411764705882353,0.0,0.11764705882352941,0.0,0.058823529411764705,0.17647058823529413,0.029411764705882353,0.0,0.29411764705882354,0.0,0.0,0.0
AbbeyRoadCrossing,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbbottAndCostelloMeetFrankenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AbdicateTheThrone,0.3333333333333333,0.0,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
AbductionIsLove,0.13333333333333333,0.0,0.26666666666666666,0.06666666666666667,0.0,0.4666666666666667,0.2,0.0,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0
AbhorrentAdmirer,0.1111111111111111,0.0,0.1388888888888889,0.006944444444444444,0.020833333333333332,0.6041666666666666,0.1388888888888889,0.0,0.3541666666666667,0.11805555555555555,0.10416666666666667,0.013888888888888888,0.0,0.006944444444444444,0.11805555555555555,0.013888888888888888,0.034722222222222224,0.04861111111111111,0.0,0.2986111111111111,0.041666666666666664,0.006944444444444444,0.020833333333333332,0.04861111111111111,0.013888888888888888,0.020833333333333332,0.0
AbilityOverAppearance,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
AbledInTheAdaptation,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbnormalAmmo,0.7142857142857143,0.0,0.35714285714285715,0.023809523809523808,0.0,0.38095238095238093,0.09523809523809523,0.0,0.14285714285714285,0.023809523809523808,0.2619047619047619,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.023809523809523808,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.023809523809523808,0.0
AbnormalLimbRotationRange,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.07142857142857142,0.0,0.0,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.0
AbominationAccusationAttack,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbortedArc,0.4457831325301205,0.0,0.37349397590361444,0.0,0.03614457831325301,0.30120481927710846,0.10843373493975904,0.012048192771084338,0.2891566265060241,0.08433734939759036,0.12048192771084337,0.0,0.0,0.012048192771084338,0.14457831325301204,0.024096385542168676,0.012048192771084338,0.07228915662650602,0.0,0.03614457831325301,0.24096385542168675,0.0,0.04819277108433735,0.10843373493975904,0.024096385542168676,0.012048192771084338,0.0
AbortedDeclarationOfLove,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
AboveGoodAndEvil,0.25,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.5833333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0
AboveTheInfluence,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.5,0.14285714285714285,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0
AbridgedForChildren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbridgedSeries,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbsenceMakesTheHeartGoYonder,0.06666666666666667,0.0,0.13333333333333333,0.0,0.15555555555555556,0.2222222222222222,0.1111111111111111,0.022222222222222223,0.8,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.0,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.0,0.37777777777777777,0.022222222222222223,0.0,0.022222222222222223,0.044444444444444446,0.24444444444444444,0.022222222222222223,0.0
AbsenceOfEvidence,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0
AbsentAliens,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
AbsentFather,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbsentMindedProfessor,0.21212121212121213,0.0,0.21212121212121213,0.0,0.030303030303030304,0.5454545454545454,0.030303030303030304,0.0,0.21212121212121213,0.2727272727272727,0.12121212121212122,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.30303030303030304,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
AbsenteeActor,0.5454545454545454,0.045454545454545456,0.5909090909090909,0.045454545454545456,0.0,0.6363636363636364,0.09090909090909091,0.0,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0,0.13636363636363635,0.0,0.0,0.0
AbsentmindedProfessor,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbsoluteCleavage,0.390625,0.015625,0.28125,0.0,0.03125,0.375,0.140625,0.0,0.234375,0.015625,0.1875,0.0,0.0,0.015625,0.28125,0.046875,0.015625,0.109375,0.0,0.125,0.140625,0.0,0.0,0.140625,0.0,0.03125,0.0
AbsoluteXenophobe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
AbstractEater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AbstractScale,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbsurdAltitude,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbsurdCuttingPower,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AbsurdPhobia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Absurdism,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
AbsurdityAscendant,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
